link,id,price
https://www.immowelt.de/expose/276c65w,276c65w,135000
https://www.immowelt.de/expose/274s45w,274s45w,215000
https://www.immowelt.de/expose/274x35w,274x35w,129000
https://www.immowelt.de/expose/27sb35w,27sb35w,169000
https://www.immowelt.de/expose/27bh25w,27bh25w,260000
https://www.immowelt.de/expose/27cqy5v,27cqy5v,177900
https://www.immowelt.de/expose/28wpb52,28wpb52,420000
https://www.immowelt.de/expose/27cfw5v,27cfw5v,490000
https://www.immowelt.de/expose/276fv5v,276fv5v,199990
https://www.immowelt.de/expose/27h6q5v,27h6q5v,199950
https://www.immowelt.de/expose/27rbp5v,27rbp5v,115000
https://www.immowelt.de/expose/27lzl5v,27lzl5v,121000
https://www.immowelt.de/expose/267c45j,267c45j,295000
https://www.immowelt.de/expose/27rzh5c,27rzh5c,84500
https://www.immowelt.de/expose/275tk5v,275tk5v,145000
https://www.immowelt.de/expose/27sfj5v,27sfj5v,435000
https://www.immowelt.de/expose/27tp65v,27tp65v,174000
https://www.immowelt.de/expose/273u55v,273u55v,180000
https://www.immowelt.de/expose/27fqy5u,27fqy5u,91999
https://www.immowelt.de/expose/27gky5u,27gky5u,445830
https://www.immowelt.de/expose/28qce52,28qce52,415000
https://www.immowelt.de/expose/28ece52,28ece52,331500
https://www.immowelt.de/expose/2785x5u,2785x5u,185000
https://www.immowelt.de/expose/27lzv5u,27lzv5u,621170
https://www.immowelt.de/expose/27k3s5u,27k3s5u,82000
https://www.immowelt.de/expose/27tqk5u,27tqk5u,536170
https://www.immowelt.de/expose/27qqk5u,27qqk5u,468920
https://www.immowelt.de/expose/27q4k5u,27q4k5u,89900
https://www.immowelt.de/expose/27hmj5u,27hmj5u,467000
https://www.immowelt.de/expose/27abj5u,27abj5u,87800
https://www.immowelt.de/expose/27rrh5u,27rrh5u,183500
https://www.immowelt.de/expose/278zw5u,278zw5u,849990
https://www.immowelt.de/expose/27etf5u,27etf5u,589000
https://www.immowelt.de/expose/27ctf5u,27ctf5u,249000
https://www.immowelt.de/expose/27uxc5u,27uxc5u,155000
https://www.immowelt.de/expose/27xnc5u,27xnc5u,93500
https://www.immowelt.de/expose/27fkc5u,27fkc5u,199000
https://www.immowelt.de/expose/27jbc5u,27jbc5u,109900
https://www.immowelt.de/expose/27pfb5u,27pfb5u,189000
https://www.immowelt.de/expose/27h5b5u,27h5b5u,150000
https://www.immowelt.de/expose/274wa5u,274wa5u,159000
https://www.immowelt.de/expose/27bv85u,27bv85u,180000
https://www.immowelt.de/expose/27r375u,27r375u,245000
https://www.immowelt.de/expose/27fft5t,27fft5t,197000
https://www.immowelt.de/expose/27ums5t,27ums5t,220000
https://www.immowelt.de/expose/27gwp5t,27gwp5t,299000
https://www.immowelt.de/expose/27nhn5t,27nhn5t,175000
https://www.immowelt.de/expose/27phn5t,27phn5t,175000
https://www.immowelt.de/expose/274dj5t,274dj5t,97000
https://www.immowelt.de/expose/27t7h5t,27t7h5t,140000
https://www.immowelt.de/expose/27m2b5u,27m2b5u,174000
https://www.immowelt.de/expose/279wg5t,279wg5t,650000
https://www.immowelt.de/expose/27usg5t,27usg5t,82000
https://www.immowelt.de/expose/27ahf5t,27ahf5t,395000
https://www.immowelt.de/expose/27cf85z,27cf85z,150000
https://www.immowelt.de/expose/27ulf5x,27ulf5x,149950
https://www.immowelt.de/expose/27hrd5t,27hrd5t,199000
https://www.immowelt.de/expose/27mkd5t,27mkd5t,160000
https://www.immowelt.de/expose/27k3c5t,27k3c5t,245500
https://www.immowelt.de/expose/27hb75t,27hb75t,159500
https://www.immowelt.de/expose/27y6z5s,27y6z5s,170000
https://www.immowelt.de/expose/274wx5s,274wx5s,158000
https://www.immowelt.de/expose/27k9x5s,27k9x5s,222000
https://www.immowelt.de/expose/27uqt5s,27uqt5s,415990
https://www.immowelt.de/expose/2797s5s,2797s5s,485100
https://www.immowelt.de/expose/2777s5s,2777s5s,499800
https://www.immowelt.de/expose/2757s5s,2757s5s,485100
https://www.immowelt.de/expose/27z6s5s,27z6s5s,499800
https://www.immowelt.de/expose/276ar5s,276ar5s,155000
https://www.immowelt.de/expose/27ndq5s,27ndq5s,319000
https://www.immowelt.de/expose/278dn5s,278dn5s,142500
https://www.immowelt.de/expose/274mk5s,274mk5s,149500
https://www.immowelt.de/expose/27nek5s,27nek5s,194000
https://www.immowelt.de/expose/27uxj5s,27uxj5s,134990
https://www.immowelt.de/expose/27hbh5s,27hbh5s,160000
https://www.immowelt.de/expose/275k65s,275k65s,159000
https://www.immowelt.de/expose/27sg45s,27sg45s,555000
https://www.immowelt.de/expose/27ua45s,27ua45s,418000
https://www.immowelt.de/expose/27s6z53,27s6z53,160800
https://www.immowelt.de/expose/287x352,287x352,679990
https://www.immowelt.de/expose/27czv5r,27czv5r,130000
https://www.immowelt.de/expose/27ryt5r,27ryt5r,500000
https://www.immowelt.de/expose/27lwt5r,27lwt5r,590000
https://www.immowelt.de/expose/27jhs5r,27jhs5r,115000
https://www.immowelt.de/expose/27fas5r,27fas5r,450000
https://www.immowelt.de/expose/276sq5r,276sq5r,82000
https://www.immowelt.de/expose/27qtp5r,27qtp5r,199000
https://www.immowelt.de/expose/279jp5r,279jp5r,259000
https://www.immowelt.de/expose/28xfc53,28xfc53,174900
https://www.immowelt.de/expose/2764l5r,2764l5r,265000
https://www.immowelt.de/expose/2754l5r,2754l5r,175000
https://www.immowelt.de/expose/27x3l5r,27x3l5r,180000
https://www.immowelt.de/expose/27ewg5r,27ewg5r,160000
https://www.immowelt.de/expose/27a2c5v,27a2c5v,125000
https://www.immowelt.de/expose/27b2c5v,27b2c5v,165000
https://www.immowelt.de/expose/27gff5r,27gff5r,128000
https://www.immowelt.de/expose/27qfq53,27qfq53,1154400
https://www.immowelt.de/expose/27epv5x,27epv5x,170000
https://www.immowelt.de/expose/27sn95x,27sn95x,81900
https://www.immowelt.de/expose/27e7l5q,27e7l5q,189000
https://www.immowelt.de/expose/25mq25f,25mq25f,52000
https://www.immowelt.de/expose/2744e5q,2744e5q,155000
https://www.immowelt.de/expose/276c65q,276c65q,160000
https://www.immowelt.de/expose/289ce52,289ce52,261290
https://www.immowelt.de/expose/27udx5p,27udx5p,130000
https://www.immowelt.de/expose/27lsr5p,27lsr5p,650000
https://www.immowelt.de/expose/27hnp5p,27hnp5p,149000
https://www.immowelt.de/expose/278rf5p,278rf5p,275000
https://www.immowelt.de/expose/27bdf5p,27bdf5p,175000
https://www.immowelt.de/expose/27t4c5p,27t4c5p,160000
https://www.immowelt.de/expose/287wm52,287wm52,298000
https://www.immowelt.de/expose/27jn75p,27jn75p,150000
https://www.immowelt.de/expose/27tz55p,27tz55p,110000
https://www.immowelt.de/expose/27ud35p,27ud35p,260000
https://www.immowelt.de/expose/27a925p,27a925p,150000
https://www.immowelt.de/expose/27anz5n,27anz5n,149000
https://www.immowelt.de/expose/272zs5n,272zs5n,499900
https://www.immowelt.de/expose/27xys5n,27xys5n,549900
https://www.immowelt.de/expose/27sqs5n,27sqs5n,449750
https://www.immowelt.de/expose/27qqs5n,27qqs5n,452350
https://www.immowelt.de/expose/2747p5n,2747p5n,395000
https://www.immowelt.de/expose/27y6p5n,27y6p5n,212400
https://www.immowelt.de/expose/27h4m5n,27h4m5n,190000
https://www.immowelt.de/expose/27m4l5n,27m4l5n,225000
https://www.immowelt.de/expose/275gk5n,275gk5n,219500
https://www.immowelt.de/expose/28qvc52,28qvc52,175000
https://www.immowelt.de/expose/272ae5n,272ae5n,325000
https://www.immowelt.de/expose/27uca5n,27uca5n,295000
https://www.immowelt.de/expose/279uy5q,279uy5q,117000
https://www.immowelt.de/expose/27p265n,27p265n,165000
https://www.immowelt.de/expose/278y55n,278y55n,140000
https://www.immowelt.de/expose/27q7m5m,27q7m5m,179000
https://www.immowelt.de/expose/2733m5m,2733m5m,134900
https://www.immowelt.de/expose/27f3g5m,27f3g5m,534900
https://www.immowelt.de/expose/279yf5m,279yf5m,399900
https://www.immowelt.de/expose/27w6f5m,27w6f5m,255000
https://www.immowelt.de/expose/2792c5v,2792c5v,199000
https://www.immowelt.de/expose/278vz5l,278vz5l,185000
https://www.immowelt.de/expose/272n85y,272n85y,109000
https://www.immowelt.de/expose/2837b53,2837b53,89500
